Id,Expected,Rooms,SqrMeters,Floor,Location,Description
653,349000,3,57,1,Poznań Piątkowo ul. Batorego,Polecam na sprzedaż bardzo ładne nowoczesne mieszkanie 3 -pokojowe z tarasem na wysokim parterze w budynku wybudowanym z cegły w 2006 r na Piątkowie Os. Batorego ( nowa część) o powierzchni 57 m 2 Mieszkanie posiada funkcjonalny rozkład...
654,245000,2,54,2,Poznań Grunwald Ogrody Jeżyce Centrum ul. Husarska,Mieszkanie 2 pokojowe w niskim bloku z cegły. Ciepłe funkcjonalne przytulne mieszkanie na 2 piętrze w niskim bloku trzy piętrowym z cegły - dzielnica Grunwald okolice ulic Husarska Cześnikowska Rycerska. Powierzchnia całkowita mieszkania...
655,420000,4,107.1,2,Poznań Centrum Stare Miasto Garbary Świetna Lo ul. Garbary,CENTRUM STARE MIASTO ULICA GARBARY - MIESZKANIE 4 POKOJOWE O POWIERZCHNI 107 10 m2 położone na II piętrze odnowionej KAMIENICY Z POCZĄTKU XX wieku. Mieszkanie składa się z 4 POKOI: Dwa większe pokoje: - POKÓJ 1 - 25 m2 - od strony...
656,204813,1,32.51,5,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania
657,288000,3,75,4,Poznań Łazarz ul. Grottgera,!!! SUPER OKAZJA!!! 3 POKOJOWE MIESZKANIE NA ŁAZARZU!!! Dodatkowo: Kuchnia łazienka pomieszczenie strychowe (możliwość przerobienia np na pokój) korytarz + pomieszczenie piwnicze. Ogrzewanie gazowe ( centralne piec dwu-funkcyjny) oraz w...
658,312848,3,48.4,1,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...
659,276000,2,41.11,4,Poznań Wilda Dębiec Centrum ul. Przemysłowa,Zapraszamy do oglądania mieszkania w doskonałej lokalizacji! Lokal do własnej aranżacji - może być to przestronne studio lub mieszkanie 2 pokojowe! Piękny widok na miasto! Budynek położony jest w dzielnicy Wilda w jej północnej części...
660,310000,2,51.5,1,Poznań Poznań-Grunwald,... BT - GWARANCJA BEZPIECZNEJ TRANSAKCJI POD OPIEKĄ LICENCJONOWANEGO POŚREDNIKA... ________________________________________________________________________________ NA SPRZEDAŻ 2-POKOJOWE MIESZKANIE w POZNANIU NA ŚWIERCZEWIE ...
661,198000,2,44,1,Poznań Jeżyce,OKAZJA!!! Polecam na sprzedaż mieszkanie dwupokojowe w wyremontowanej kamienicy na Jeżycach w pobliżu Parku Sołackiego . Lokal znajduje się na pierwszym piętrze. Mieszkanie składa się z salonu z aneksem kuchennym sypialni oraz łazienki.W budynku...
662,245000,3,48,3,Poznań Grunwald ul. Bułgarska,Nie czekaj skorzystaj z Programu MDM na rynku wtórnym Oferuje na sprzedaż 3 pokojowe mieszkanie usytuowane na 3 piętrze w niskim bloku z cegły przy ul. Bułgarskiej na Grunwaldzie. Składające się trzech pokoi w tym jeden przejściowy osobna...
663,219000,2,63.6,1,Poznań Wilda ul. Wspólna,Duże 2 pokojowe mieszkanie o pow. 63 6 m2 Wilda ul. Wspólna DOBRA CENA !!! POLECAM !!! Główne atuty nieruchomości: • bliskość komunikacji miejskiej • rozkład pomieszczeń Nieruchomość złożona z: • korytarz 5 m.kw • pokój 19 5 m.kw • kuchnia...
664,285000,2,43,1,Poznań Stare Miasto ul. Za Goblą,Mieszkanie w rejonie Starego Miasta w nowej plombie ( cegła) nad Wartą. W pobliżu piękne tereny zielone oraz centrum Starego Miasta. Mieszkanie 43 m2 na parterze w patio z komfortową lokalizacją ciche. Mieszkanie dotychczas miało dwa...
665,206584,1,33.32,3,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania
666,500000,3,60,3,Poznań Rataje,Szanowni Państwo Jako właściciel Biura Nieruchomości EURO-dom.CO oferuję Państwu profesjonalne i skuteczne usługi pośrednictwa w obrocie nieruchomościami. Nasz zespół to Pośrednicy Prawnik Biegły Rewident Podatkowy Agent Ubezpieczeniowy....
667,222077,2,36.11,7,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
668,310000,3,80,5,Poznań Rataje Śródka Chartowo Warszawskie Wilda ul. Orła Białego,Serdecznie polecam ofertę mieszkania na os. Orła Białego w dzielnicy Rataje. Mieszkanie znajduje się na piątym piętrze w wysokim bloku. Łączna powierzchnia nieruchomości to 80 00 m2. W skład mieszkania wchodzą trzy pokoje kuchnia przedpokój ...
669,320000,2,49.8,2,Poznań Wilda ul. Rolna,Zachęcam do zapoznania się z ofertą sprzedaży mieszkania na poznańskiej Wildzie. Mieszkanie wykończone przez projektanta wnętrz składa się z 2 pokoi kuchni łazienki i przedpokoju o ogólnej pow. 49 80 m2. Wszystkie pomieszczenia zostały starannie...
670,370000,3,67.55,1,Poznań Krzyżowniki ul. Pucka,SPRZEDAŻ wynajętego pięknie wykończonego mieszkania Polecam na sprzedaż już ostatnie z 4 mieszkań w zabudowie bliźniaczej realizowanych według autorskiego projektu polsko-duńskiej spółki. Budynki są zaprojektowane w nowoczesnej i eleganckiej...
671,180000,1,27.7,5,Poznań Centrum ul. Centrum Długa Garbary Pl.Bernardyński,Polecam na sprzedaż bardzo ładne mieszkanie 1 pokojowe mieszkanie w doskonałej lokalizacji- Centrum- ulica Długa bezpośrednio przy Placu Bernardyńskim. Idealne dla studenta lub osoby pracującej w centrum. Mieszkanie o powierzchni 27 7m2 ...
672,170000,1,30,4,Poznań Grunwald ul. Morawskiego,Polecam na sprzedaż mieszkanie w atrakcyjnej lokalizacji przy ul. Morawskiego na poznańskim Grunwaldzie. Lokal położony jest na 5 piętrze budynku z windą z 2000 roku. Lokal składa się z dużego pokoju z aneksem kuchennym oraz łazienki z WC. W...
673,1125275,4,98,1,Poznań Grunwald ul. Zbąszyńska,Na sprzedaż piękne i przestronne mieszkanie w nowoczesnej zrewitalizowanej i odnowionej willi miejskiej w pięknej i uroczej dzielnicy Grunwaldu. Willa z własnym ogrodem wykończona w bardzo wysokim standardzie. Kameralne miejsce z zaledwie...
674,360000,3,58,1,Poznan Grunwald ul. Grunwaldzka,Ul. Bułgarska/Grunwaldzka. Nowsze mieszkanie w nowej niski budynek z cegły. Mieszkanie słoneczne - położone w osi wschód- południe. Dwa samodzielne pokoje kuchnia z aneksem z meblami na wymiar. Na podłogach płytki i panele. mogą pozostać...
675,164000,1,31,1,Poznań Grunwald ul. Mottego,Polecam na sprzedaż przytulną kawalerkę usytuowaną w oficynie przy ulicy Mottego w Poznaniu. Mieszkanie składa się z otwartej kuchni z aneksem kuchennym wyposażonego salonu oraz łazienki z wc. W mieszkaniu panele w łazience płytki. Mieszkanie...
676,166950,1,31.5,2,Poznań Centrum,0% PROWIZJI OD KUPUJĄCEGO !!!!!! Oferujemy na sprzedaż piękną słoneczną kawalerkę w odrestaurowanej kamienicy. Bardzo dużym atutem jest lokalizacja - cicha i spokojna okolica w bardzo bliskiej odległości Park Wilsona Dworzec PKP Targi...
677,177000,1,35.9,1,Poznań Górczyn ul. Knapowskiego,Mieszkanie dostępne w Programie MDM. Zapraszam do zapoznania się z ofertą sprzedaży jednopokojowego mieszkania w całkowicie odnowionej kamienicy na Górczynie ze świetną komunikacją z Centrum Poznania. Kamienica powstała w latach 30-tych XX w. ...
678,276944,2,48.93,3,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania
679,265986,2,42.22,4,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania
680,338921,4,56.02,6,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
681,790000,4,130,1,Poznań Poznań-Grunwald ul. Grochowska,SAMODZIELNY NIEZALEZNY PARTER DOMU WOLOSTOJACEGO przy ul.Grochowskiej. Budynek z końca lat 30-tych stanowiący dwa mieszkania -kazde obejmujące jedną kondygnację (parter pietro). Do wspólnego uzytkowania :piwnica strych i działka które jest od...
682,360000,2,61,1,Poznań Łazarz,Polecamy na sprzedaż mieszkanie w dwupiętrowej kamienicy z 2004r.Lokal o powierzchni 61 5 m2. mieści się na pierwszym piętrze i składa się z dwóch dużych pokoi ładnej łazienki i kuchni połączonej z przedpokojem.Ogrzewanie w budynku gazowe z...
683,225000,2,39.9,2,Poznań Grunwald ul. Hetmańska,MIESZKANIE PO GENERALNYM REMONCIE W ZREWITALIZOWANEJ KAMIENICY. MOŻLIWA OPCJA ZAKUPU Z SYSTEMIE MDM. Mieszkanie położone w dobrze skomunikowanej dzielnicy leżącej na obrzeżach Centrum Poznaniu tj. na Górczynie. Kamienica w pełni odrestaurowana...
684,299000,3,59.1,2,Poznań Stare Miasto ul. Os.Bolesława Śmiałego,BARDZO ŁADNE MIESZKANIE W NISKIM BLOKU NA POZNAŃSKIM PIĄTKOWIE !!! Oferujemy na sprzedaż bardzo ładne 3 pokojowe mieszkanie ( pokoje niezależne ) w niskim bloku na poznańskim Piątkowie w Poznaniu !!! Mieszkanie znajduje się na II piętrze w...
685,244057,2,40.34,2,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
686,239000,2,36.5,3,Poznań Wilda,Mieszkanie GOTOWE DO WPROWADZENIA - 2 pokoje - piękne! Metraż mieszkania to 36 5 m2 ( salon z aneksem kuchennym sypialnia ł azienka i przedpokój ). Do mieszkania przynależy też komórka lokatorska. Lokal jest jasny ustawny i cichy ....
687,600000,3,69,1,Poznań Stare Miasto Chwaliszewo ul. Tylne Chwaliszewo,Na sprzedaż luksusowy apartament z widokiem na Wartę oraz Ostrów Tumski położony na parterze nowego obiektu przy ulicy Tylne Chwaliszewo w ścisłym centrum Poznania. Cena obejmuje miejsce w podziemnej hali garażowej z windą. Stan: idealny nie...
688,230063,2,38.28,4,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania
689,305000,2,50.7,2,Poznań Jeżyce Grunwald Łazarz ul. Bukowska,Dwupokojowe wyremonotwne i wyposażone mieszkanie na ulicy Bukowskiej. Nieruchomość złożona z: • pokój dzienny 20 m.kw • pokój 10 5 m.kw • łazienka 5 5 m.kw • kuchnia zamykana z oknem 8 m.kw • korytarz 4 m.kw W skład nieruchomości wchodzą...
690,229000,2,42.6,10,Poznań Grunwald ul. Palacza,OFERTA ZABLOKOWANA!!!! W centrum Grunwaldu Sympatyczne komfortowe mieszkanie dwupokojowe o powierzchni użytkowej 42 60m2. Położone na X piętrze w X-piętrowym budynku z pięknym widokiem na panoramę Poznania. Układ funkcjonalny mieszkania:...
691,345000,3,70.9,2,Poznań Grunwald ul. Szymborska,Rozkładowe przestronne mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na wschód zachód; widok na panoramę miasta. Standard wykończenia: Ściany - glazura tapeta; Podłogi -...
692,394290,3,60.66,1,Poznań Jeżyce ul. Poznańska 1-3,NOWY ADRES NA JEŻYCACH: POZNAŃSKA 1 POZNAŃSKA 1 to nowo budowana inwestycja mieszkaniowa u zbiegu ulic Kościelnej i Poznańskiej. Inwestycja zlokalizowana jest w centrum miasta w historycznej dzielnicy Jeżyce z bezpośrednim dostępem do...
693,380000,3,74,1,Poznań Stare Miasto ul. Os. Bolesława Chrobrego,Polecam na sprzedaż 3-pokojowe mieszkanie 74m2. Własnościowe z księgą wieczystą. Klatka schodowa czysta i zadbana. Mieszkanie jest bardzo ciche ciepłe i jasne . Cena: 380 000 Umeblowanie takie jak na zdjęciach. W cenie pozostaje zabudowa...
694,871000,5,128,1,Poznań Winogrady ul. Piątkowska,Polecam na sprzedaż piękny luksusowy apartament 5-pokojowy w świetnej lokalizacji przy ul. Piątkowskiej! Lokal położony jest na wysokim parterze w nowym budynku z 2009 roku wybudowanego przez znaną i sprawdzoną firmę NICKEL DEVELOPMENT. Budynek...
695,297370,2,49.57,4,Poznań ul. Maksymiliana Jackowskiego,Kontakt telefoniczny: 601424757 STYLOWE MIESZKANIE W KAMIENICY UL. JACKOWSKIEGO 27 297 370 ZŁ BEZPOŚREDNIO! OKAZJA!!! Polecamy mieszkanie o powierzchni 49 57 m2 (po podłodze 58 27 m2) w zrewitalizowanej zabytkowej kamienicy w sercu...
696,288446,3,48.35,2,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
697,260000,3,56,10,Poznań Rataje Starołęka Wilda Żegrze ul. Oświecenia,Oferuję na sprzedaż mieszkanie 3 pokojowe na Os. Oświecenia na Ratajach. Mieszkanie znajduje się na 2 piętrze w niskim bloku. Mieszkanie po remoncie do zamieszkania bez dodatkowych kosztów. Okna PCV. Na ścianach - położona gładź szpachlowa....
698,330000,3,70.9,2,Poznań Grunwald ul. Łazarz Niski Blok Cegła,Biuro Obrotu Nieruchomościami CREDO prezentuje przestronne 3 pokojowe mieszkanie w bloku z 1992 r. z CEGŁY o powierzchni 70 9 m2 . Lokal znajduje się przy ul. Szymborska - poprzeczna Hetmańskiej - niezależny układ! Nieruchomość usytuowana jest na...
699,270000,2,52.5,2,Poznań Grunwald Łazarz,Mieszkanie dwupokojowe 52 5m2 na drugim piętrze kamienicy z cegły. Główne atuty nieruchomości: • rozkład pomieszczeń • bliskość terenów zielonych • po remoncie instalacji Nieruchomość złożona z: • pokój 20 m.kw • pokój 15 m.kw • kuchnia...
700,335590,3,59.82,1,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania
701,258500,2,42.27,1,Poznań Grunwald ul. Smardzewska,BARDZO ŁADNE MIESZKANIE W NOWYM BUDOWNICTWIE - KAMERALNE ZAMKNIĘTE OSIEDLE !!! Oferujemy na sprzedaż bardzo ładne 2 pokojowe mieszkanie w nowoczesnym w budynku przy Smardzewskiej w dzielnicy Grunwald w Poznaniu !!! Mieszkanie znajduje się na I...
702,238000,2,38,4,Poznań Grunwald Górczyn ul. Arciszewskiego,Przedmiotem sprzedaży jest 2-pokojowe mieszkanie zlokalizowane na Grunwaldzie przy ulicy Arciszewskiego o łącznej powierzchni 38m. Lokal usytuowany na IV piętrze w niskim bloku. Okna wychodzą na wschód z drugiej strony mieszkania na...
703,995166,5,142.37,1,Poznań Grunwald ul. Grunwald,POLECAM Mieszkania w Nowo powstałej willa miejskiej w samym sercu Grunwaldu RYNEK PIERWOTNY Przepiękna i wyróżniająca się wyjątkowymi rozwiązaniami architektonicznymi nieruchomość znajduje się w jednej z najbardziej klimatycznych dzielnic...
704,263000,3,44.4,1,Poznań Grunwald,Mieszkanie na sprzedaż! Mieszkanie składa się z 3 pokoi w tym dwie sypialnie i salon. Z salonu przejście do zadbanej kuchni z nowoczesnym sprzętem i do mniejszej sypialni z balkonem. Jeden pokój niezależny. Mieszkanie znajduje się w niskim...
705,650000,5,159.2,1,Poznań Stare Miasto Centrum ul. Ratajczaka,Polecam na kupno mieszkanie w centrum Poznania przy ulicy św. Marcin. Znajduje się na 1 piętrze w 4 piętrowej kamienicy. Powierzchnia 152 2m. Pięć pokoi okna wychodzące na wschód południe zachód; widok na inne budynki.Standard wykończenia:...
706,1539000,4,114,1,Poznań Grunwald ul. Zbąszyńska,Na sprzedaż piękne i przestronne mieszkanie w nowoczesnej zrewitalizowanej i odnowionej willi miejskiej w pięknej i uroczej dzielnicy Grunwaldu. Willa z własnym ogrodem wykończona w bardzo wysokim standardzie. Kameralne miejsce z zaledwie...
707,268000,2,53,4,Poznań Grunwald ul. Pogorzelska,Na sprzedaż mieszkanie w Poznaniu przy ulicy Pogorzelskiej (Grunwald). Lokal znajduje się na 4 piętrze w 4 piętrowym bloku. Forma własności: spółdzielcze własnościowe prawo do lokalu. Nieruchomość składa się z przestronnego salonu (ok. 22m2) ...
708,289000,3,48,1,Poznań Rataje ul. Os. Armii Krajowej Po Remoncie,POLECAM!!! Mieszkanie 3 pokojowe o powierzchni 48m2 znajdujące sie na Ratajach na os. Armii Krajowej w niskim ocieplonym odnowionym bloku na parterze. Mieszkanie po remoncie. Do zamieszkania bez dodatkowych nakładów finansowych. Powierzchnia...
709,310000,3,79.4,1,Poznań Nowe Miasto Rataje ul. Unii Lubelskiej,NIERUCHOMOŚĆ DOSTĘPNA WYŁACZNIE W NASZEJ FIRMIE. | ATRAKCYJNA CENA za 3 pokojowe mieszkanie o pow. 79 4 m2 usytuowane na parterze 10-piętrowego bloku na Unii Lubelskiej. Wszystkie pokoje i kuchnia rozkładowe. Mieszkanie składa się : -...
710,230000,2,38,3,Poznań Grunwald ul. Bułgarska,Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Dwupokojowe mieszkanie na sprzedaż. Lokalizacja: Grunwald ulica Bułgarska(usytuowane po przeciwnej stronie Buisness Garden). Blok odnowiony ocieplony ...
711,260850,2,47,3,Poznań Rataje ul. Bnińska,Willa Komandoria to wymarzone miejsce do życia łączące w sobie wszystkie zalety mieszkania w mieście z urokami zielonych przedmieść. Inwestycja położona jest przy ul. Bnińskiej w Poznaniu skąd krok na Maltę gdzie z całą rodziną można aktywnie...
712,190000,1,32.08,4,Poznań Łazarz,WWW.POZNAN-NIERUCHOMOSCI.PL POLECA: STUDIO Z ANTRESOLĄ NA PODDASZU STAN DEWELOPERSKI - POZNAŃ UL. ŁUKASZEWICZA Na sprzedaż lokal mieszkalny na poddaszu (IV piętro) kamienicy położonej przy ul. Łukaszewicza. Pow. całkowita dolnej części...
713,245000,2,41.6,1,Poznań Centrum ul. Wszystkich Świętych,Ciche mieszkanie na parterze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje okna wychodzące na północ. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - gres polerowany panele podłogowe. Przeprowadzone remonty: wymiana okien ...
714,350000,2,53,2,Poznań Grunwald,Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 53 m2 na Grunwaldzie rejon Palacza a Rynarzewskiej. Mieszkanie usytuowane jest na drugim piętrze w sześciopiętrowym budynku z windą. Mieszkanie składa się salony z którego jest wyjście na...
715,223162,2,37.76,2,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania
716,345000,3,74,2,Poznań Stare Miasto Piątkowo ul. Osiedle Bolesława Chrobrego,Zapraszamy na prezentację .Polecamy do zakupu słoneczne przestronne klimatyczne mieszkanie 74m2 trzyopokojowe usytuowane na Piątkowie w niskim budynku 4piętrowym na drugim piętrze. Mieszkanie jest wykończone w standardzie ...
717,355000,3,80,11,Poznań Rataje ul. Os. Orła Białego,Polecam bardzo atrakcyjne 3-pokojowe mieszkanie o wysokim standardzie na osiedlu Orła Białego. Mieszkanie znajduje się na 11 piętrze w 16 piętrowym wieżowcu w którym znajdują się dwie windy. Składa się z 2 sypialni salonu kuchni korytarza ...
718,311168,2,48.62,7,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania
719,385000,3,62,4,Poznań Piątkowo Winogrady Morasko ul. Batorego. Blok Z 2007r. Z Windą Garaż,Drodzy Państwo mamy przyjemność zaproponować mieszkanie położone w Poznaniu na osiedlu Stefana Batorego. Proponowana lokalizacja posiada wiele ważnych zalet: kampus Morasko zaledwie parę minut pieszo od mieszkania idealny dostęp do komunikacji...
720,182000,2,46,3,Poznań Dębiec ul. Azaliowa,Zachęcam do zapoznania się z ofertą sprzedaży mieszkania na poznańskim Dębcu przy ul. Azaliowej. Niski ocieplony blok. Balkon od południa piwnica. Bardzo blisko lasek Dębina (dla wędkarzy rowerzystów spacerowiczów i biegaczy); pełna...
